#{"t_start": 1775164816.121513, "env_id": "AstroExploration-v0"}
r,l,t
-92.329609,487,0.418049
-91.241923,541,0.681886
-85.996769,507,0.895689
-88.105572,569,1.265276
-71.053839,532,1.765046
-87.892312,519,2.359053
-85.351088,517,4.15758
-88.397739,509,6.525664
-87.231288,661,9.144042
-90.90163,488,20.630903
-87.971821,494,22.065279
-89.297784,545,23.765263
-91.740151,617,25.762014
-82.518455,514,27.964976
-90.171231,547,29.728033
-86.645124,512,31.378323
-84.563366,506,32.966965
-90.264918,474,34.462079
-75.250139,561,50.221996
-86.141384,503,51.851003
-76.957914,651,53.971692
-77.950578,535,55.725894
-87.938505,487,57.291634
-91.634653,530,58.974709
-90.85731,550,60.842338
-89.33663,579,63.223549
-88.88481,533,65.544211
-91.003572,482,67.494924
-88.411807,571,78.133104
-79.716128,541,80.051015
-85.520487,512,81.854356
-86.982898,605,83.955154
-86.276638,485,85.617815
-87.876369,587,87.572066
-76.466801,630,89.781114
-83.325518,552,92.014966
-86.651351,683,115.853466
-87.475909,511,118.820541
-84.238877,521,122.163438
-85.670627,488,124.856102
-83.008994,483,126.835757
-78.326425,540,129.068943
-83.009905,485,131.635846
-86.902651,657,134.42394
-88.155267,555,137.645864
-72.207419,604,141.256983
-88.649666,562,164.749418
-67.266839,539,166.739157
-54.713061,566,168.865377
-90.991387,488,171.15183
-89.536217,504,173.162287
-86.781656,532,175.174783
-88.242364,614,177.363214
-89.638401,496,179.109738
-88.518349,505,180.926079
-85.041636,697,188.612561
-88.00524,482,190.335713
-81.304926,747,193.025868
-90.075135,527,194.924488
-88.759165,496,196.762784
-86.908959,582,199.351755
-84.194405,543,201.70023
-84.461763,531,203.683432
-84.261234,555,205.907003
-81.945831,552,212.960791
-87.735778,505,214.860075
-90.594006,503,216.715352
-80.681618,611,219.02077
-87.287446,511,220.895165
-89.491576,496,222.730885
-82.975454,605,225.749713
-87.996489,564,228.608305
-89.794694,600,232.446376
-89.101204,623,244.603482
-89.329493,479,247.097022
-85.658144,1382,252.278253
-87.05218,558,254.927625
-86.613089,645,257.440502
-98.633545,274,258.493878
-72.561766,977,263.441167
-89.533806,474,279.719611
-71.440736,584,281.889604
-89.792552,728,284.612533
-72.426228,986,289.771394
-88.92498,585,293.285796
-64.198626,648,296.858088
-89.224136,547,299.833617
-86.979815,665,311.598539
-75.395307,629,314.090318
-86.315513,536,316.115345
-72.239637,539,318.658731
-80.354168,654,321.677439
-88.148511,537,323.976369
-89.311058,1326,329.296508
-89.375549,528,331.356982
-90.56652,503,349.918391
-67.21601,623,352.685288
-87.747215,507,354.876671
-89.222437,646,357.431865
-82.917428,550,359.540637
-84.197175,566,361.813319
-86.472857,569,364.114078
-78.368572,559,366.357824
-90.100649,480,368.276362
-90.954076,509,379.995362
-83.388173,627,384.114497
-82.532847,769,388.556194
-83.163862,1168,394.255466
-87.954171,481,396.168419
-85.381944,850,399.563415
-89.209953,498,401.57761
-56.254654,1016,418.536085
-52.791751,1196,423.535089
-44.298508,826,426.981526
-90.274886,485,428.949626
-86.723723,476,430.862376
-80.332105,705,433.766515
-89.821437,589,436.350322
-76.584167,762,453.768023
-55.117403,1075,458.163824
-75.862472,754,461.653614
-68.835867,956,465.694558
-78.357571,700,469.134056
-64.64867,1071,483.021169
-85.534281,851,486.645509
-88.073842,593,489.175971
-76.367194,947,493.043346
-47.020348,584,495.534958
-76.655799,563,498.852705
-44.508359,612,502.72722
-36.705052,837,546.290538
-79.9132,476,548.354072
-68.615293,664,551.194879
-65.153245,896,555.756058
-69.98775,889,560.794836
-82.077711,711,565.291875
-24.170221,608,568.63639
-88.944481,934,582.948958
-75.422511,948,588.495954
-79.845678,530,590.970338
-83.478947,547,593.75874
-82.012477,835,597.648782
-81.933908,475,599.900615
-66.344691,694,602.922589
-72.105857,867,614.243116
-72.225792,1288,620.264377
-69.790738,777,624.284922
-63.097434,1122,629.360238
-53.317167,1507,650.061268
-60.927148,668,654.057983
-59.981117,632,657.951037
-64.904666,537,661.180215
-80.722061,777,666.539869
-70.404853,927,672.074838
-72.985411,678,675.016603
-54.963651,1059,693.240684
-74.436649,549,695.990912
-61.617734,720,699.18126
-87.07201,942,703.40967
-85.723571,770,706.879516
-84.631987,621,709.612728
-83.090255,596,712.224777
-79.691644,976,724.716923
-50.187116,1079,729.560758
-77.065982,671,732.614083
-41.285858,579,735.241259
-65.451563,925,739.335179
-77.721142,640,742.244102
-21.918005,837,757.162197
-65.248925,2266,769.175208
-77.806314,888,774.111598
-55.607777,876,778.091955
-51.20346,777,789.270696
-45.415617,905,793.366637
-59.202102,695,796.509459
-87.281152,534,798.914042
-68.019156,585,801.566231
-87.310114,1528,808.471994
-78.422729,616,811.720919
-68.77943,1008,826.190526
-55.189712,708,829.508047
-82.9358,894,833.504154
-76.51516,539,835.962821
-79.837734,694,840.373284
-76.601736,644,845.004168
-66.69308,614,869.087147
-55.62687,669,872.742297
-48.178175,892,877.360097
-45.742988,1506,886.312222
-66.993448,990,891.81689
-73.470827,1059,910.377818
13.296705,767,914.307267
-51.978758,822,918.094731
-60.954783,1948,927.776866
-68.464085,657,930.813982
-60.800075,1453,948.538832
-74.748543,633,951.388156
-66.905938,914,955.629259
-76.826927,533,958.114726
-73.33252,938,962.344148
-39.373245,820,966.073661
-54.276588,796,980.34684
-57.391615,503,984.311453
-71.582999,1049,991.155302
-78.407636,709,995.31353
-76.852459,1325,1002.642112
-69.641587,762,1006.678564
-56.166697,734,1028.999595
-65.59147,841,1032.879404
-70.83373,1256,1038.573569
-67.502729,686,1042.076819
-56.173853,1647,1050.247346
-76.310235,604,1060.272728
-49.530247,617,1063.088996
-74.915143,815,1066.905268
-36.328914,1003,1071.85985
-49.473113,1119,1077.425984
-74.783113,946,1093.267292
-54.623413,838,1097.110615
-58.461872,787,1101.754614
-59.668255,842,1106.630824
-55.178235,1533,1116.343283
-25.167646,579,1119.683226
-43.133768,741,1135.248588
-22.15466,639,1139.295089
15.545385,951,1144.461951
-56.842853,513,1146.839588
-57.244175,701,1150.108921
-65.153729,1243,1156.48462
-61.096802,884,1166.646417
-60.478012,618,1169.919601
-52.017767,1171,1175.784011
-67.751984,1286,1181.765294
-73.127605,1228,1187.531049
-59.768874,719,1198.04072
-63.916567,970,1203.893718
-77.386121,986,1209.746814
-73.743435,885,1214.904239
-71.989796,1267,1220.854977
-79.480022,835,1234.842273
-71.001909,985,1239.587408
-50.171308,757,1243.218565
-56.872151,1400,1249.941986
-79.593388,598,1252.831997
-60.571475,862,1257.380716
-77.084143,1420,1281.251233
-61.798822,676,1287.21348
-59.936076,1166,1296.622273
-80.094728,1694,1309.516486
-60.568658,676,1320.700867
-18.083873,1338,1328.399247
-52.804466,928,1333.679877
-20.821733,988,1339.409922
22.817629,1023,1345.444701
-16.791593,659,1353.730442
-63.069476,830,1357.628772
-75.424416,743,1361.245413
-76.289405,772,1364.97441
-79.831204,1137,1370.986612
-84.464654,758,1375.087619
-42.61734,1903,1392.811779
-87.298425,544,1395.372735
-76.195201,618,1398.377661
-74.794449,772,1403.661952
-65.951487,1173,1412.219174
-34.315206,898,1430.783101
-72.798415,1410,1441.323093
-10.105867,1050,1448.854616
-76.611414,1100,1454.42889
-81.672821,744,1458.529757
-64.164301,869,1472.515384
-85.717118,883,1476.955104
-60.193604,775,1480.679623
-59.121217,702,1484.148323
-46.302555,1306,1490.496376
-47.337163,1754,1505.703298
-73.566658,1059,1513.804816
-8.203869,961,1518.671361
-71.602718,971,1523.668311
-82.397059,967,1537.081378
-78.096772,1258,1546.332451
-50.142882,901,1551.192568
-24.477163,1033,1557.178557
-47.350218,753,1561.048451
-28.024002,2163,1582.987623
-74.767093,606,1586.167761
-46.945623,778,1590.19592
-78.369657,682,1593.846046
-32.662455,1426,1601.81307
-54.396479,871,1620.049656
-64.897151,904,1624.737074
-78.52977,862,1629.43782
-77.736761,803,1635.11373
-71.505053,781,1641.456334
-61.642228,2347,1681.022869
-85.93356,842,1685.71617
-55.678908,893,1690.470948
-82.386931,1107,1696.224264
-74.082722,1244,1708.064529
-49.780628,732,1712.258247
-88.342092,963,1717.313521
-77.706658,1286,1724.06747
-83.608365,3196,1752.577751
-76.061074,977,1757.744269
-42.813226,1054,1763.354849
-83.561116,1548,1781.179013
-65.874017,1038,1786.688723
-66.534911,1818,1796.339994
-49.923291,1015,1802.71081
-78.088954,735,1807.772121
-59.805064,1928,1832.096877
-73.911507,1253,1841.124749
-73.372175,1719,1852.283227
22.388376,904,1867.190616
-62.905489,576,1870.268728
-41.745559,801,1874.721549
-76.326706,1462,1883.494951
-87.511131,534,1886.371421
-77.653344,1413,1909.178038
-77.849327,697,1913.082705
-69.897383,1566,1921.886727
-64.150232,543,1924.884515
-84.177053,673,1928.710254
-62.891904,1358,1950.305985
-84.752051,945,1955.608766
-77.67742,926,1960.797254
-82.723798,717,1964.74738
13.074625,1265,1973.088677
-72.511676,1423,1998.075292
-82.104868,800,2004.053649
-55.117206,927,2009.495553
-81.974858,717,2014.051133
-73.568451,2149,2045.421723
-86.017379,896,2050.38523
-77.08349,2163,2063.409712
-54.802464,1028,2069.868536
-62.442269,899,2075.020635
-73.313382,694,2087.708262
-36.934151,1162,2094.985301
-72.04003,503,2098.039488
-77.192314,663,2101.760452
-49.898703,967,2107.256632
-79.01888,1526,2130.320189
-85.101417,837,2137.191443
-84.63869,971,2143.936742
-83.530917,1388,2151.886137
-15.810109,2424,2173.072357
-91.401604,678,2176.973142
-71.89563,196,2178.118724
-60.785193,998,2183.953311
-91.771464,868,2188.880291
-23.922967,1106,2196.972713
-81.717958,2069,2222.689025
-16.789507,1063,2229.524385
-69.8528,929,2235.465683
-88.371123,1012,2249.607962
-67.342115,1057,2255.803748
-60.563805,782,2260.323095
-81.019491,138,2261.138958
-70.88302,1134,2270.053789
-82.907513,857,2276.555521
-68.791649,685,2281.272409
-87.673891,1358,2299.674773
-74.593779,846,2305.48912
-69.934232,1672,2315.560826
-46.532358,1619,2339.82274
-71.799306,662,2344.336269
-92.207561,827,2349.185628
-82.588678,120,2349.905623
-81.812386,960,2355.67313
-92.835875,745,2360.060128
-59.709042,746,2364.497667
1.009268,980,2387.896176
-74.080048,903,2398.772706
-29.327756,1235,2407.340292
-88.501508,761,2412.554523
-87.512034,1023,2419.561424
-90.678842,608,2423.954025
-79.90833,921,2436.354506
-95.136302,1202,2443.550418
-90.009292,1381,2452.211372
-57.77722,934,2458.486098
-88.522656,801,2472.32613
-77.483751,884,2477.666035
-92.893198,861,2482.912224
-75.923944,1203,2492.428706
-75.556837,763,2498.993163
-90.76177,1070,2508.131068
-57.258507,1123,2530.187024
-92.097196,779,2537.254575
-18.274681,1180,2547.414638
-18.356142,1136,2555.205539
-91.933309,890,2561.275061
-80.770896,955,2577.395892
-49.272088,1077,2584.627728
-92.602956,1032,2591.078972
-69.271312,1337,2599.289162
-54.37143,1920,2619.483649
-87.680218,935,2625.46389
-80.502739,936,2631.973158
-93.525515,523,2635.758781
-62.432018,995,2644.274698
-78.188862,1339,2670.000858
-84.884253,953,2676.255517
-89.0836,82,2676.784828
-87.760284,1131,2685.02973
-85.239349,909,2692.197379
-70.447711,1203,2709.315146
-90.014414,766,2714.270612
-88.034863,1234,2726.55769
-22.175301,1145,2736.485127
-88.966735,1098,2744.492859
-72.740389,852,2763.695261
-66.026576,1021,2770.474576
-22.904837,913,2776.561095
-72.591575,1107,2783.705758
-86.720374,2462,2809.390126
-89.443197,972,2815.612044
-63.92434,960,2821.908003
-87.740407,661,2826.191936
-79.821631,1652,2842.162855
-76.53528,1052,2848.895314
-81.599158,888,2854.658925
-77.332035,1296,2863.118697
-54.772805,917,2872.437823
-82.993749,968,2888.560696
-74.233248,2193,2904.018033
-87.738249,749,2910.916635
-30.808779,831,2917.811885
-66.913778,1104,2936.481107
-46.729226,1412,2946.772845
-23.387219,1280,2955.806037
-90.370561,682,2960.219912
-73.169386,952,2966.507872
-5.419216,1415,2986.887852
-82.421474,2234,3003.017305
-55.48815,957,3009.832431
-54.237739,1036,3029.184937
-53.785226,926,3035.83006
-84.929276,1010,3042.372023
-47.900486,1249,3051.085653
-51.326236,712,3058.327292
-79.062322,973,3067.871507
-88.266015,546,3079.778567
-57.149979,1540,3092.204153
-88.710379,670,3097.314924
-78.209664,827,3104.227277
-83.032621,1788,3125.070445
-70.222174,773,3130.10559
-85.167886,849,3136.751392
-26.287101,1089,3145.953061
-73.501448,1566,3160.200507
-83.693413,937,3173.269456
-15.918946,2031,3187.665917
-41.116242,2746,3214.612666
-67.03632,1541,3225.690041
-68.347612,1126,3233.207717
-73.707746,808,3238.501857
-86.739687,713,3243.143574
-74.622922,703,3256.739324
-86.51051,1634,3272.106071
-82.199883,2032,3288.739467
-13.478167,1622,3307.101565
-68.637246,2357,3322.839236
-56.943968,896,3328.662224
-75.823195,1318,3348.034195
-66.988833,857,3353.567192
-67.832097,885,3359.392736
-58.742612,970,3365.772135
-86.522055,784,3371.006542
-82.222077,609,3375.682909
-63.342837,1326,3399.211056
-45.075054,1649,3410.112014
-68.593976,1259,3418.846542
-76.37683,2045,3438.290238
-76.671805,1031,3445.152871
-79.288348,1057,3452.093096
-80.820747,798,3457.890365
-68.119945,227,3459.304603
-92.341351,621,3464.201173
-86.306497,1602,3492.377494
-83.549154,1503,3502.683172
-79.704273,1718,3515.150918
-91.013815,611,3519.429106
-85.048748,1316,3536.627898
-80.390024,784,3542.56748
-78.62023,966,3549.072851
-91.276114,901,3554.88194
-83.822063,771,3559.935622
-85.241416,935,3577.489463
-82.756493,1353,3589.55808
-84.622134,769,3596.724904
-91.204301,1401,3607.282427
-75.772557,1030,3614.177632
-9.948064,980,3629.041475
-84.207657,762,3634.207672
-75.261949,1279,3642.502726
-79.299262,881,3648.304732
-33.895959,1280,3656.630246
-64.39648,1255,3677.501712
-76.661197,79,3678.023739
-56.85967,1749,3689.544728
-1.476489,1345,3699.176545
-82.751026,658,3715.50908
-14.628172,1573,3727.678251
-75.937675,1229,3735.805845
-67.806029,798,3741.810559
-1.653107,1621,3763.754975
29.315353,1368,3772.822117
-80.963557,1582,3783.853655
-64.732648,1782,3806.030937
-79.43598,856,3811.725802
-61.30039,758,3817.432157
-66.449473,2315,3836.779745
-73.767755,1211,3858.652206
-80.667856,783,3863.8004
-88.151558,743,3868.741946
-85.101691,1087,3876.810126
-67.508839,918,3883.033469
-86.99146,954,3889.524249
-84.765927,1802,3913.538933
-5.715143,1909,3926.462047
-87.136365,587,3930.293849
-73.818805,1421,3951.071594
-72.233214,1195,3958.832986
-82.324681,818,3964.215526
-37.19705,1270,3972.67106
-82.510401,789,3978.579985
-57.301344,1787,4002.740888
-84.65267,1025,4009.531361
-76.919141,868,4015.162575
-81.361575,1010,4021.899731
-91.295305,983,4035.206898
-90.693506,771,4040.229587
-83.435323,1452,4049.767385
-80.389288,852,4055.427997
-71.322307,1100,4063.089061
